Updated On,State,Total Doses Administered,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered),Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered)
30-01-2021,Chhattisgarh,57446,57446,0,16360,41082,4,0,57446,
31-01-2021,Chhattisgarh,57455,57455,0,16364,41087,4,0,57455,
01-02-2021,Chhattisgarh,61482,61482,0,17621,43857,4,0,61482,
02-02-2021,Chhattisgarh,64509,64509,0,18628,45871,10,0,64509,
03-02-2021,Chhattisgarh,86044,86044,0,22644,63388,12,1,86043,
04-02-2021,Chhattisgarh,115725,115725,0,26864,88849,12,1,115724,
05-02-2021,Chhattisgarh,135072,135072,0,29710,105349,13,1,135071,
06-02-2021,Chhattisgarh,153515,153515,0,32944,120558,13,1,153514,
07-02-2021,Chhattisgarh,153531,153531,0,32947,120571,13,1,153530,
08-02-2021,Chhattisgarh,168873,168873,0,37783,131077,13,6,168867,
09-02-2021,Chhattisgarh,182898,182898,0,44895,137988,15,12,182886,
10-02-2021,Chhattisgarh,201792,201792,0,55370,146405,17,42,201750,
11-02-2021,Chhattisgarh,218958,218958,0,66634,152307,17,55,218903,
12-02-2021,Chhattisgarh,234012,234012,0,77219,156775,18,75,233937,
13-02-2021,Chhattisgarh,249169,248307,862,87409,160880,18,85,248222,
14-02-2021,Chhattisgarh,250235,249309,926,88313,160978,18,85,249224,
15-02-2021,Chhattisgarh,277098,271832,5266,104665,167148,19,106,271726,
16-02-2021,Chhattisgarh,294241,287420,6821,115803,171597,20,107,287313,
17-02-2021,Chhattisgarh,312728,302752,9976,126795,175937,20,119,302633,
18-02-2021,Chhattisgarh,329628,315032,14596,137442,177568,22,151,314881,
19-02-2021,Chhattisgarh,348220,331802,16418,148155,183625,22,198,331604,
20-02-2021,Chhattisgarh,362135,341230,20905,155414,185794,22,220,341010,
21-02-2021,Chhattisgarh,363144,342208,20936,156360,185826,22,220,341988,
22-02-2021,Chhattisgarh,380439,351864,28575,163841,188001,22,232,351632,
23-02-2021,Chhattisgarh,389928,358547,31381,168912,189613,22,269,358278,
24-02-2021,Chhattisgarh,405172,365643,39529,174016,191605,22,310,365333,
25-02-2021,Chhattisgarh,420647,372248,48399,178804,193422,22,353,371895,
26-02-2021,Chhattisgarh,428473,376718,51755,182145,194551,22,371,376347,
27-02-2021,Chhattisgarh,428473,376718,51755,182145,194551,22,371,376347,
28-02-2021,Chhattisgarh,428473,376718,51755,182145,194551,22,371,376347,
01-03-2021,Chhattisgarh,428473,376718,51755,182145,194551,22,371,376347,
02-03-2021,Chhattisgarh,459117,397759,61358,194776,202960,23,381,397378,
03-03-2021,Chhattisgarh,488780,417448,71332,205810,211614,24,389,417059,
04-03-2021,Chhattisgarh,533925,445300,88625,220066,225210,24,402,444898,
05-03-2021,Chhattisgarh,578118,474620,103498,235108,239483,29,419,474201,
06-03-2021,Chhattisgarh,632575,512183,120392,253575,258578,30,425,511758,
07-03-2021,Chhattisgarh,634619,514086,120533,254566,259490,30,425,513661,
08-03-2021,Chhattisgarh,684432,551009,133423,272715,278263,31,433,550576,
09-03-2021,Chhattisgarh,600698,456120,144578,295440,305224,34,0,600691,
10-03-2021,Chhattisgarh,649606,489919,159687,318930,330636,40,0,649599,
11-03-2021,Chhattisgarh,654318,493373,160945,321650,332628,40,0,654310,
12-03-2021,Chhattisgarh,700964,524628,176336,347129,353792,43,0,700956,
13-03-2021,Chhattisgarh,757035,565547,191488,376539,380449,47,0,757027,
14-03-2021,Chhattisgarh,764290,572176,192114,380030,384213,47,0,764282,
15-03-2021,Chhattisgarh,840424,632277,208147,420082,420289,53,70,840346,
16-03-2021,Chhattisgarh,1043000,821735,221265,408167,413510,58,282,1042718,
17-03-2021,Chhattisgarh,1155353,920994,234359,457860,463067,67,530,1154823,
18-03-2021,Chhattisgarh,1233656,987493,246163,490214,497208,71,1001,1232655,
19-03-2021,Chhattisgarh,1300911,1043993,256918,517742,526173,78,1346,1299565,
20-03-2021,Chhattisgarh,1382139,1115002,267137,551693,563221,88,1840,1380299,
21-03-2021,Chhattisgarh,1390076,1122049,268027,554811,567150,88,1882,1388194,
22-03-2021,Chhattisgarh,1446236,1170273,275963,578165,592017,91,2362,1443874,
23-03-2021,Chhattisgarh,1492021,1207717,284304,596645,610976,96,3090,1488931,
24-03-2021,Chhattisgarh,1536898,1246634,290264,615508,631024,102,3875,1533023,
25-03-2021,Chhattisgarh,1596613,1300439,296174,641263,659068,108,4756,1591857,
26-03-2021,Chhattisgarh,1660268,1359811,300457,669178,690519,114,6409,1653859,
27-03-2021,Chhattisgarh,1773189,1468773,304416,719971,748684,118,7977,1765212,
28-03-2021,Chhattisgarh,1807760,1502883,304877,735162,767601,120,8415,1799345,
29-03-2021,Chhattisgarh,1808453,1503420,305033,735406,767893,121,8415,1800038,
30-03-2021,Chhattisgarh,1863632,1554803,308829,759383,795288,132,9005,1854627,
31-03-2021,Chhattisgarh,1977918,1662021,315897,809575,852304,142,10585,1967333,
01-04-2021,Chhattisgarh,2113279,1791743,321536,872432,919162,149,12922,2100357,
02-04-2021,Chhattisgarh,2420539,2089641,330898,1013496,1075975,170,18341,2402198,
03-04-2021,Chhattisgarh,2645394,2307001,338393,1117338,1189471,192,21138,2624256,
04-04-2021,Chhattisgarh,2954955,2607721,347234,1257700,1349795,226,25994,2928961,
05-04-2021,Chhattisgarh,3071531,2718779,352752,1309547,1408991,241,29139,3042392,
06-04-2021,Chhattisgarh,3170579,2812713,357866,1353760,1458701,252,31947,3138632,
07-04-2021,Chhattisgarh,3399416,3031106,368310,1457287,1573544,275,35471,3363945,
08-04-2021,Chhattisgarh,3705558,3322112,383446,1594896,1726906,310,37403,3668155,
09-04-2021,Chhattisgarh,3935158,3540293,394865,1698686,1841263,344,38895,3896263,
10-04-2021,Chhattisgarh,4127809,3721410,406399,1786056,1934995,359,39557,4088252,
11-04-2021,Chhattisgarh,4303664,3888257,415407,1867373,2020501,383,40226,4263438,
12-04-2021,Chhattisgarh,4462366,4033441,428925,1939150,2093894,397,40711,4421655,
13-04-2021,Chhattisgarh,4559739,4121532,438207,1984387,2136735,410,41359,4518380,
14-04-2021,Chhattisgarh,4634362,4186570,447792,2018098,2168049,423,42770,4591592,
15-04-2021,Chhattisgarh,4680227,4223870,456357,2038086,2185360,424,44276,4635951,
16-04-2021,Chhattisgarh,4749614,4280059,469555,2068132,2211498,429,45939,4703675,
17-04-2021,Chhattisgarh,4870174,4376707,493467,2118121,2258142,444,49014,4821160,
18-04-2021,Chhattisgarh,4956412,4448418,507994,2154467,2293502,449,51883,4904529,
19-04-2021,Chhattisgarh,5043193,4516858,526335,2189661,2326738,459,56887,4986306,
20-04-2021,Chhattisgarh,5102706,4561812,540894,2212981,2348364,467,62145,5040561,
21-04-2021,Chhattisgarh,5146543,4594052,552491,2229714,2363866,472,66233,5080310,
22-04-2021,Chhattisgarh,5212126,4642296,569830,2254515,2387299,482,70829,5141297,
23-04-2021,Chhattisgarh,5272734,4686119,586615,2276833,2408793,493,74984,5197750,
24-04-2021,Chhattisgarh,5324210,4721290,602920,2294723,2426072,495,78238,5245972,
25-04-2021,Chhattisgarh,5362347,4746201,616146,2307527,2438172,502,80052,5282295,
26-04-2021,Chhattisgarh,5406298,4772454,633844,2321426,2450519,509,83078,5323220,
27-04-2021,Chhattisgarh,5438541,4791314,647227,2331290,2459515,509,85056,5353485,
28-04-2021,Chhattisgarh,5469617,4807697,661920,2340040,2467147,510,87930,5381687,
29-04-2021,Chhattisgarh,5507510,4823914,683596,2348737,2474666,511,92561,5414949,
30-04-2021,Chhattisgarh,5570909,4853003,717906,2364329,2488159,515,98009,5472900,
01-05-2021,Chhattisgarh,5620382,4876021,744361,2376648,2498856,517,102959,5517423,
02-05-2021,Chhattisgarh,5646987,4887659,759328,2382972,2504170,517,105360,5541627,
03-05-2021,Chhattisgarh,5684458,4902668,781790,2391084,2511065,519,109412,5575046,
04-05-2021,Chhattisgarh,5715512,4914311,801201,2397373,2516413,525,113467,5602045,
05-05-2021,Chhattisgarh,5746229,4925570,820659,2403542,2521503,525,117486,5628743,
06-05-2021,Chhattisgarh,5786848,4939907,846941,2411185,2528192,530,122577,5664271,
07-05-2021,Chhattisgarh,5815669,4950080,865589,2416824,2532725,531,126630,5689039,
08-05-2021,Chhattisgarh,5842656,4958357,884299,2421294,2536529,534,130550,5712106,
09-05-2021,Chhattisgarh,5857150,4963503,893647,2423982,2538986,535,133343,5723807,
10-05-2021,Chhattisgarh,5906806,4978422,928384,2431782,2546103,537,137165,5769641,
11-05-2021,Chhattisgarh,5956903,4993821,963082,2439667,2553616,538,140748,5816155,
12-05-2021,Chhattisgarh,5996204,5010466,985738,2448458,2561466,542,145405,5850799,
13-05-2021,Chhattisgarh,6046459,5028824,1017635,2458002,2570270,552,150202,5896257,
14-05-2021,Chhattisgarh,6095570,5044873,1050697,2466024,2578295,554,153806,5941764,
15-05-2021,Chhattisgarh,6138265,5058803,1079462,2473087,2585157,559,158098,5980167,
16-05-2021,Chhattisgarh,6142785,5062151,1080634,2474723,2586869,559,159995,5982790,
17-05-2021,Chhattisgarh,6149696,5067225,1082471,2477188,2589477,560,162783,5986913,
18-05-2021,Chhattisgarh,6155825,5072140,1083685,2479635,2591943,562,165158,5990667,
19-05-2021,Chhattisgarh,6162226,5077038,1085188,2482105,2594371,562,167555,5994671,
20-05-2021,Chhattisgarh,6169020,5081726,1087294,2484412,2596752,562,169719,5999301,
21-05-2021,Chhattisgarh,6175778,5086685,1089093,2486956,2599165,564,171751,6004027,0
22-05-2021,Chhattisgarh,6183624,5092839,1090785,2490003,2602271,565,173918,6009706,0
23-05-2021,Chhattisgarh,6188816,5097092,1091724,2492070,2604457,565,175407,6013409,0
24-05-2021,Chhattisgarh,6195690,5102121,1093569,2494604,2606951,566,177644,6018046,0
25-05-2021,Chhattisgarh,6201165,5105905,1095260,2496435,2608903,567,179938,6021227,0
26-05-2021,Chhattisgarh,6207632,5110865,1096767,2498921,2611377,567,181885,6025747,0
27-05-2021,Chhattisgarh,6211851,5113867,1097984,2500358,2612941,568,183321,6028530,0
28-05-2021,Chhattisgarh,6221398,5121403,1099995,2504026,2616807,570,185599,6035799,0
29-05-2021,Chhattisgarh,6229290,5127168,1102122,2506872,2619725,571,187725,6041565,0
30-05-2021,Chhattisgarh,6233466,5130182,1103284,2508331,2621280,571,189047,6044419,0
31-05-2021,Chhattisgarh,6240528,5134658,1105870,2510498,2623589,571,191336,6049192,0
01-06-2021,Chhattisgarh,6252505,5139437,1113068,2512844,2626022,571,195719,6056786,0
02-06-2021,Chhattisgarh,6260124,5143077,1117047,2514610,2627896,571,198391,6061733,0
03-06-2021,Chhattisgarh,6267748,5146027,1121721,2516070,2629385,572,201339,6066409,0
04-06-2021,Chhattisgarh,6274404,5148601,1125803,2517333,2630693,575,203908,6070496,0
05-06-2021,Chhattisgarh,6282084,5151405,1130679,2518763,2632067,575,206352,6075732,0
06-06-2021,Chhattisgarh,6285625,5152970,1132655,2519562,2632832,576,207896,6077729,0
07-06-2021,Chhattisgarh,6290982,5155182,1135800,2520678,2633928,576,210344,6080638,0
08-06-2021,Chhattisgarh,6296915,5157533,1139382,2521811,2635146,576,212820,6084095,0
09-06-2021,Chhattisgarh,6304358,5160281,1144077,2523204,2636501,576,215511,6088847,0
10-06-2021,Chhattisgarh,6311317,5162838,1148479,2524464,2637798,576,218061,6093256,0
11-06-2021,Chhattisgarh,6318147,5165344,1152803,2525722,2639046,576,220560,6097587,0
12-06-2021,Chhattisgarh,6325547,5168451,1157096,2527237,2640636,578,223098,6102449,0
13-06-2021,Chhattisgarh,6330309,5170438,1159871,2528194,2641666,578,224870,6105439,0
14-06-2021,Chhattisgarh,6337979,5173815,1164164,2529678,2643559,578,227050,6110929,0
15-06-2021,Chhattisgarh,6344469,5176603,1167866,2530998,2645027,578,229093,6115376,0
16-06-2021,Chhattisgarh,6350848,5179502,1171346,2532383,2646541,578,230609,6120239,0
17-06-2021,Chhattisgarh,6357584,5182271,1175313,2533715,2647974,582,232094,6125490,0
18-06-2021,Chhattisgarh,6365119,5185507,1179612,2535282,2649643,582,233692,6131427,0
19-06-2021,Chhattisgarh,6375229,5189635,1185594,2537196,2651857,582,235332,6139897,0
20-06-2021,Chhattisgarh,6380490,5192061,1188429,2538327,2653152,582,236184,6144306,0
21-06-2021,Chhattisgarh,6480379,5278123,1202256,2582034,2695499,590,251667,6228633,79
22-06-2021,Chhattisgarh,6605593,5386159,1219434,2637386,2748170,603,270280,6335234,79
23-06-2021,Chhattisgarh,6783572,5541241,1242331,2715175,2825445,621,286777,6496716,79
24-06-2021,Chhattisgarh,7020698,5739810,1280888,2815059,2924107,644,308524,6712049,125
25-06-2021,Chhattisgarh,7245933,5918014,1327919,3590287,3654886,760,338849,6906959,125
26-06-2021,Chhattisgarh,7602182,6211885,1390297,3774382,3827003,797,421246,7180769,167
27-06-2021,Chhattisgarh,7821930,6380368,1441562,3886179,3934926,825,467148,7354615,167
28-06-2021,Chhattisgarh,8104281,6602957,1501324,4030818,4072602,861,539894,7564211,176
29-06-2021,Chhattisgarh,8313712,6766414,1547298,4139001,4173834,877,603408,7710093,211
30-06-2021,Chhattisgarh,8453345,6879610,1573735,4209902,4242537,906,668560,7784554,231
01-07-2021,Chhattisgarh,8588153,6996558,1591595,4277074,4310150,929,763749,7824170,234
02-07-2021,Chhattisgarh,8680874,7076496,1604378,4323788,4356138,948,829551,7851081,242
03-07-2021,Chhattisgarh,8823500,7167424,1656076,4395919,4426618,963,875053,7948204,243
04-07-2021,Chhattisgarh,8904745,7217817,1686928,4436547,4467227,971,890214,8014288,243
05-07-2021,Chhattisgarh,9001750,7279827,1721923,4485705,4515060,985,909260,8092239,251
06-07-2021,Chhattisgarh,9044519,7307678,1736841,4507844,4535688,987,918593,8125447,479
07-07-2021,Chhattisgarh,9065399,7321544,1743855,4518789,4545621,989,923520,8141131,748
08-07-2021,Chhattisgarh,9152127,7374760,1777367,4560355,4590778,994,926306,8224829,992
09-07-2021,Chhattisgarh,9258662,7438953,1819709,4612946,4644697,1019,929825,8327752,1085
10-07-2021,Chhattisgarh,9331192,7492006,1839186,4649861,4680298,1033,960317,8369786,1089
11-07-2021,Chhattisgarh,9350244,7506260,1843984,4659522,4689682,1040,969039,8380116,1089
12-07-2021,Chhattisgarh,9371010,7521061,1849949,4670162,4699806,1042,975886,8393869,1255
13-07-2021,Chhattisgarh,9381749,7528635,1853114,4676016,4704689,1044,978995,8401355,1399
14-07-2021,Chhattisgarh,9630813,7744106,1886707,4797125,4832609,1079,1004665,8624587,1561
15-07-2021,Chhattisgarh,9676220,7769158,1907062,4820992,4854141,1087,1005639,8668768,1813
16-07-2021,Chhattisgarh,9691397,7778039,1913358,4829208,4861101,1088,1006229,8683175,1993
17-07-2021,Chhattisgarh,9876604,7889111,1987493,4923656,4951831,1117,1006687,8867637,2280
18-07-2021,Chhattisgarh,9951458,7939192,2012266,4960987,4989346,1125,1018982,8930196,2280
19-07-2021,Chhattisgarh,10109053,8041911,2067142,5040552,5067356,1145,1029635,9076911,2507
20-07-2021,Chhattisgarh,10244935,8135158,2109777,5110954,5132820,1161,1035615,9206610,2710
21-07-2021,Chhattisgarh,10291464,8170833,2120631,5135225,5155072,1167,1039143,9249408,2913
22-07-2021,Chhattisgarh,10341831,8207768,2134063,5161406,5179244,1181,1042089,9296684,3058
23-07-2021,Chhattisgarh,10375583,8232424,2143159,5179116,5195284,1183,1048666,9323702,3215
24-07-2021,Chhattisgarh,10417072,8262459,2154613,5200534,5215346,1192,1063007,9350673,3392
25-07-2021,Chhattisgarh,10486913,8308316,2178597,5234957,5250753,1203,1079908,9403613,3392
26-07-2021,Chhattisgarh,10562418,8363088,2199330,5274795,5286408,1215,1101147,9457728,3543
27-07-2021,Chhattisgarh,10608626,8395689,2212937,5298931,5308469,1226,1115049,9489868,3709
28-07-2021,Chhattisgarh,10647064,8422153,2224911,5319342,5326492,1230,1127089,9516155,3820
29-07-2021,Chhattisgarh,10753709,8494366,2259343,5376170,5376293,1246,1136416,9613280,4013
30-07-2021,Chhattisgarh,10850626,8563013,2287613,5427218,5422148,1260,1141904,9704617,4105
31-07-2021,Chhattisgarh,10953455,8632804,2320651,5482399,5469786,1273,1172835,9776313,4307
01-08-2021,Chhattisgarh,11081805,8748715,2333090,5545302,5535213,1290,1186436,9891061,4308
02-08-2021,Chhattisgarh,11127137,8775131,2352006,5570784,5555061,1292,1194883,9927885,4369
03-08-2021,Chhattisgarh,11181365,8808298,2373067,5600465,5579603,1297,1208736,9968025,4604
04-08-2021,Chhattisgarh,11223885,8829395,2394490,5624067,5598512,1306,1227322,9991867,4696
05-08-2021,Chhattisgarh,11381768,8917133,2464635,5707000,5673439,1329,1264158,10112788,4822
06-08-2021,Chhattisgarh,11593716,9069399,2524317,5821942,5770423,1351,1293740,10295004,4972
07-08-2021,Chhattisgarh,11685860,9123044,2562816,5871036,5813452,1372,1313379,10367361,5120
08-08-2021,Chhattisgarh,11710567,9136504,2574063,5883617,5825575,1375,1318270,10387177,5120
09-08-2021,Chhattisgarh,11769177,9181482,2587695,5916437,5851349,1391,1326528,10437403,5246
10-08-2021,Chhattisgarh,11810583,9201115,2609468,5938961,5870225,1397,1336461,10468754,5368
11-08-2021,Chhattisgarh,11885007,9246374,2638633,5979108,5904492,1407,1355439,10524073,5495
12-08-2021,Chhattisgarh,11995498,9301364,2694134,6036764,5957308,1426,1367343,10622547,5608
13-08-2021,Chhattisgarh,12099282,9353218,2746064,6089834,6008004,1444,1382341,10711223,5718
14-08-2021,Chhattisgarh,12159392,9383511,2775881,6121658,6036284,1450,1392850,10760651,5891
15-08-2021,Chhattisgarh,12166221,9386828,2779393,6125179,6039591,1451,1393744,10766586,5891
16-08-2021,Chhattisgarh,12286996,9455555,2831441,6187891,6097632,1473,1400576,10880406,6014
17-08-2021,Chhattisgarh,12382748,9509337,2873411,6237404,6143861,1483,1406720,10969880,6148
18-08-2021,Chhattisgarh,12456696,9553600,2903096,6275665,6179539,1492,1410100,11040338,6258
19-08-2021,Chhattisgarh,12560035,9612712,2947323,6327881,6230645,1509,1421147,11132568,6320
20-08-2021,Chhattisgarh,12612280,9640675,2971605,6354647,6256119,1514,1425927,11179945,6408
21-08-2021,Chhattisgarh,12661122,9667452,2993670,6380348,6279252,1522,1432835,11221832,6455
22-08-2021,Chhattisgarh,12664612,9669567,2995045,6382046,6281044,1522,1433016,11225141,6455
23-08-2021,Chhattisgarh,12727464,9701510,3025954,6414398,6311530,1536,1462555,11258393,6516
24-08-2021,Chhattisgarh,12768949,9723100,3045849,6436071,6331334,1544,1481798,11280557,6594
25-08-2021,Chhattisgarh,12818205,9750579,3067626,6461652,6355003,1550,1503596,11307964,6645
26-08-2021,Chhattisgarh,12934731,9821573,3113158,6521652,6411518,1561,1516355,11411616,6760
27-08-2021,Chhattisgarh,13007095,9866375,3140720,6559928,6445597,1570,1524544,11475678,6873
28-08-2021,Chhattisgarh,13086909,9913186,3173723,6605317,6480015,1577,1530086,11549796,7027
29-08-2021,Chhattisgarh,,,,,,,,,
30-08-2021,Chhattisgarh,,,,,,,,,
31-08-2021,Chhattisgarh,,,,,,,,,
16-01-2021,Dadra and Nagar Haveli and Daman and Diu,23,23,0,13,10,0,0,23,
17-01-2021,Dadra and Nagar Haveli and Daman and Diu,23,23,0,13,10,0,0,23,
18-01-2021,Dadra and Nagar Haveli and Daman and Diu,15,15,0,9,6,0,0,15,
19-01-2021,Dadra and Nagar Haveli and Daman and Diu,31,31,0,15,16,0,0,31,
20-01-2021,Dadra and Nagar Haveli and Daman and Diu,31,31,0,15,16,0,0,31,
21-01-2021,Dadra and Nagar Haveli and Daman and Diu,78,78,0,26,52,0,0,78,
22-01-2021,Dadra and Nagar Haveli and Daman and Diu,113,113,0,45,68,0,0,113,
23-01-2021,Dadra and Nagar Haveli and Daman and Diu,280,280,0,108,172,0,0,280,
24-01-2021,Dadra and Nagar Haveli and Daman and Diu,312,312,0,124,188,0,0,312,
25-01-2021,Dadra and Nagar Haveli and Daman and Diu,362,362,0,142,220,0,0,362,
26-01-2021,Dadra and Nagar Haveli and Daman and Diu,362,362,0,142,220,0,0,362,
27-01-2021,Dadra and Nagar Haveli and Daman and Diu,404,404,0,154,250,0,0,404,
28-01-2021,Dadra and Nagar Haveli and Daman and Diu,559,559,0,245,314,0,0,559,
29-01-2021,Dadra and Nagar Haveli and Daman and Diu,706,706,0,311,395,0,0,706,
30-01-2021,Dadra and Nagar Haveli and Daman and Diu,852,852,0,381,471,0,0,852,
31-01-2021,Dadra and Nagar Haveli and Daman and Diu,856,856,0,385,471,0,0,856,
01-02-2021,Dadra and Nagar Haveli and Daman and Diu,1038,1038,0,476,562,0,0,1038,
02-02-2021,Dadra and Nagar Haveli and Daman and Diu,1181,1181,0,565,616,0,0,1181,
03-02-2021,Dadra and Nagar Haveli and Daman and Diu,1421,1421,0,651,770,0,0,1421,
04-02-2021,Dadra and Nagar Haveli and Daman and Diu,1681,1681,0,746,935,0,0,1681,
05-02-2021,Dadra and Nagar Haveli and Daman and Diu,1931,1931,0,834,1097,0,0,1931,
06-02-2021,Dadra and Nagar Haveli and Daman and Diu,2255,2255,0,914,1341,0,0,2255,
07-02-2021,Dadra and Nagar Haveli and Daman and Diu,2255,2255,0,914,1341,0,0,2255,
08-02-2021,Dadra and Nagar Haveli and Daman and Diu,2329,2329,0,972,1357,0,0,2329,
09-02-2021,Dadra and Nagar Haveli and Daman and Diu,2567,2567,0,1160,1407,0,0,2567,
10-02-2021,Dadra and Nagar Haveli and Daman and Diu,3309,3309,0,1509,1800,0,0,3309,
